"id" "Montaña" "Poblacion" "Cruce" "Madre" "Padre" "binomial"
"A113" "Gredos" "CAM" 2 "CAM 18" "SES 28" 1
"A113" "Gredos" "CAM" 2 "CAM 18" "SES 28" 1
"A113" "Gredos" "CAM" 2 "CAM 18" "SES 28" 1
"A113" "Gredos" "CAM" 2 "CAM 18" "SES 28" 1
"A113" "Gredos" "CAM" 2 "CAM 18" "SES 28" 0
"A113" "Gredos" "CAM" 2 "CAM 18" "SES 28" 0
"A113" "Gredos" "CAM" 2 "CAM 18" "SES 28" 0
"A113" "Gredos" "CAM" 2 "CAM 18" "SES 28" 0
"A113" "Gredos" "CAM" 2 "CAM 18" "SES 28" 1
"A113" "Gredos" "CAM" 2 "CAM 18" "SES 28" 1
"A113" "Gredos" "CAM" 2 "CAM 18" "SES 28" 1
"A113" "Gredos" "CAM" 2 "CAM 18" "SES 28" 1
"A114" "Gredos" "CAM" 2 "CAM 31" "SES 63" 1
"A114" "Gredos" "CAM" 2 "CAM 31" "SES 63" 1
"A114" "Gredos" "CAM" 2 "CAM 31" "SES 63" 1
"A114" "Gredos" "CAM" 2 "CAM 31" "SES 63" 1
"A114" "Gredos" "CAM" 2 "CAM 31" "SES 63" 0
"A114" "Gredos" "CAM" 2 "CAM 31" "SES 63" 0
"A114" "Gredos" "CAM" 2 "CAM 31" "SES 63" 0
"A114" "Gredos" "CAM" 2 "CAM 31" "SES 63" 0
"A114" "Gredos" "CAM" 2 "CAM 31" "SES 63" 1
"A114" "Gredos" "CAM" 2 "CAM 31" "SES 63" 1
"A114" "Gredos" "CAM" 2 "CAM 31" "SES 63" 0
"A114" "Gredos" "CAM" 2 "CAM 31" "SES 63" 0
"A114" "Gredos" "CAM" 2 "CAM 31" "SES 63" 0
"A114" "Gredos" "CAM" 2 "CAM 31" "SES 63" 1
"A114" "Gredos" "CAM" 2 "CAM 31" "SES 63" 1
"A114" "Gredos" "CAM" 2 "CAM 31" "SES 63" 0
"A114" "Gredos" "CAM" 2 "CAM 31" "SES 63" 0
"A114" "Gredos" "CAM" 2 "CAM 31" "SES 63" 1
"A114" "Gredos" "CAM" 2 "CAM 31" "SES 63" 1
"A114" "Gredos" "CAM" 2 "CAM 31" "SES 63" 1
"A114" "Gredos" "CAM" 2 "CAM 31" "SES 63" 1
"A114" "Gredos" "CAM" 2 "CAM 31" "SES 63" 0
"A114" "Gredos" "CAM" 2 "CAM 31" "SES 63" 0
"A114" "Gredos" "CAM" 2 "CAM 31" "SES 63" 0
"A115" "Gredos" "CAM" 2 "CAM 34" "SES 61" 0
"A115" "Gredos" "CAM" 2 "CAM 34" "SES 61" 0
"A115" "Gredos" "CAM" 2 "CAM 34" "SES 61" 0
"A115" "Gredos" "CAM" 2 "CAM 34" "SES 61" 0
"A115" "Gredos" "CAM" 2 "CAM 34" "SES 61" 0
"A115" "Gredos" "CAM" 2 "CAM 34" "SES 61" 0
"A115" "Gredos" "CAM" 2 "CAM 34" "SES 61" 0
"A115" "Gredos" "CAM" 2 "CAM 34" "SES 61" 0
"A115" "Gredos" "CAM" 2 "CAM 34" "SES 61" 0
"A115" "Gredos" "CAM" 2 "CAM 34" "SES 61" 0
"A115" "Gredos" "CAM" 2 "CAM 34" "SES 61" 0
"A115" "Gredos" "CAM" 2 "CAM 34" "SES 61" 0
"A115" "Gredos" "CAM" 2 "CAM 34" "SES 61" 0
"A115" "Gredos" "CAM" 2 "CAM 34" "SES 61" 0
"A115" "Gredos" "CAM" 2 "CAM 34" "SES 61" 0
"A115" "Gredos" "CAM" 2 "CAM 34" "SES 61" 0
"A115" "Gredos" "CAM" 2 "CAM 34" "SES 61" 0
"A115" "Gredos" "CAM" 2 "CAM 34" "SES 61" 0
"A115" "Gredos" "CAM" 2 "CAM 34" "SES 61" 1
"A115" "Gredos" "CAM" 2 "CAM 34" "SES 61" 1
"A115" "Gredos" "CAM" 2 "CAM 34" "SES 61" 1
"A115" "Gredos" "CAM" 2 "CAM 34" "SES 61" 1
"A115" "Gredos" "CAM" 2 "CAM 34" "SES 61" 1
"A115" "Gredos" "CAM" 2 "CAM 34" "SES 61" 0
"A116" "Gredos" "CAM" 2 "CAM 62" "SES 61" 1
"A116" "Gredos" "CAM" 2 "CAM 62" "SES 61" 1
"A116" "Gredos" "CAM" 2 "CAM 62" "SES 61" 1
"A116" "Gredos" "CAM" 2 "CAM 62" "SES 61" 1
"A116" "Gredos" "CAM" 2 "CAM 62" "SES 61" 1
"A116" "Gredos" "CAM" 2 "CAM 62" "SES 61" 1
"A116" "Gredos" "CAM" 2 "CAM 62" "SES 61" 0
"A116" "Gredos" "CAM" 2 "CAM 62" "SES 61" 0
"A116" "Gredos" "CAM" 2 "CAM 62" "SES 61" 0
"A116" "Gredos" "CAM" 2 "CAM 62" "SES 61" 0
"A116" "Gredos" "CAM" 2 "CAM 62" "SES 61" 0
"A116" "Gredos" "CAM" 2 "CAM 62" "SES 61" 0
"A116" "Gredos" "CAM" 2 "CAM 62" "SES 61" 0
"A116" "Gredos" "CAM" 2 "CAM 62" "SES 61" 0
"A116" "Gredos" "CAM" 2 "CAM 62" "SES 61" 1
"A117" "Gredos" "CAM" 2 "CAM 66" "SES 40" 1
"A117" "Gredos" "CAM" 2 "CAM 66" "SES 40" 1
"A117" "Gredos" "CAM" 2 "CAM 66" "SES 40" 1
"A117" "Gredos" "CAM" 2 "CAM 66" "SES 40" 1
"A117" "Gredos" "CAM" 2 "CAM 66" "SES 40" 1
"A117" "Gredos" "CAM" 2 "CAM 66" "SES 40" 1
"A117" "Gredos" "CAM" 2 "CAM 66" "SES 40" 1
"A117" "Gredos" "CAM" 2 "CAM 66" "SES 40" 1
"A117" "Gredos" "CAM" 2 "CAM 66" "SES 40" 1
"A117" "Gredos" "CAM" 2 "CAM 66" "SES 40" 1
"A117" "Gredos" "CAM" 2 "CAM 66" "SES 40" 1
"A117" "Gredos" "CAM" 2 "CAM 66" "SES 40" 1
"A117" "Gredos" "CAM" 2 "CAM 66" "SES 40" 0
"A117" "Gredos" "CAM" 2 "CAM 66" "SES 40" 0
"A117" "Gredos" "CAM" 2 "CAM 66" "SES 40" 0
"A117" "Gredos" "CAM" 2 "CAM 66" "SES 40" 0
"A117" "Gredos" "CAM" 2 "CAM 66" "SES 40" 0
"A117" "Gredos" "CAM" 2 "CAM 66" "SES 40" 0
"A117" "Gredos" "CAM" 2 "CAM 66" "SES 40" 0
"A117" "Gredos" "CAM" 2 "CAM 66" "SES 40" 1
"A117" "Gredos" "CAM" 2 "CAM 66" "SES 40" 1
"A117" "Gredos" "CAM" 2 "CAM 66" "SES 40" 1
"A117" "Gredos" "CAM" 2 "CAM 66" "SES 40" 1
"A117" "Gredos" "CAM" 2 "CAM 66" "SES 40" 1
"A118" "Gredos" "CAM" 2 "CAM 67" "SES 28" 0
"A118" "Gredos" "CAM" 2 "CAM 67" "SES 28" 0
"A118" "Gredos" "CAM" 2 "CAM 67" "SES 28" 0
"A118" "Gredos" "CAM" 2 "CAM 67" "SES 28" 0
"A118" "Gredos" "CAM" 2 "CAM 67" "SES 28" 0
"A118" "Gredos" "CAM" 2 "CAM 67" "SES 28" 0
"A118" "Gredos" "CAM" 2 "CAM 67" "SES 28" 0
"A118" "Gredos" "CAM" 2 "CAM 67" "SES 28" 0
"A118" "Gredos" "CAM" 2 "CAM 67" "SES 28" 0
"A118" "Gredos" "CAM" 2 "CAM 67" "SES 28" 0
"A118" "Gredos" "CAM" 2 "CAM 67" "SES 28" 0
"A118" "Gredos" "CAM" 2 "CAM 67" "SES 28" 0
"A118" "Gredos" "CAM" 2 "CAM 67" "SES 28" 0
"A118" "Gredos" "CAM" 2 "CAM 67" "SES 28" 1
"A118" "Gredos" "CAM" 2 "CAM 67" "SES 28" 1
"A118" "Gredos" "CAM" 2 "CAM 67" "SES 28" 1
"A118" "Gredos" "CAM" 2 "CAM 67" "SES 28" 1
"A118" "Gredos" "CAM" 2 "CAM 67" "SES 28" 1
"A118" "Gredos" "CAM" 2 "CAM 67" "SES 28" 1
"A118" "Gredos" "CAM" 2 "CAM 67" "SES 28" 1
"A118" "Gredos" "CAM" 2 "CAM 67" "SES 28" 1
"A118" "Gredos" "CAM" 2 "CAM 67" "SES 28" 1
"A118" "Gredos" "CAM" 2 "CAM 67" "SES 28" 1
"A118" "Gredos" "CAM" 2 "CAM 67" "SES 28" 1
"A119" "Gredos" "CAM" 2 "CAM 68" "SES 28" 1
"A119" "Gredos" "CAM" 2 "CAM 68" "SES 28" 1
"A119" "Gredos" "CAM" 2 "CAM 68" "SES 28" 1
"A119" "Gredos" "CAM" 2 "CAM 68" "SES 28" 1
"A119" "Gredos" "CAM" 2 "CAM 68" "SES 28" 1
"A119" "Gredos" "CAM" 2 "CAM 68" "SES 28" 1
"A119" "Gredos" "CAM" 2 "CAM 68" "SES 28" 1
"A119" "Gredos" "CAM" 2 "CAM 68" "SES 28" 1
"A119" "Gredos" "CAM" 2 "CAM 68" "SES 28" 1
"A119" "Gredos" "CAM" 2 "CAM 68" "SES 28" 1
"A119" "Gredos" "CAM" 2 "CAM 68" "SES 28" 0
"A119" "Gredos" "CAM" 2 "CAM 68" "SES 28" 0
"A119" "Gredos" "CAM" 2 "CAM 68" "SES 28" 1
"A119" "Gredos" "CAM" 2 "CAM 68" "SES 28" 1
"A119" "Gredos" "CAM" 2 "CAM 68" "SES 28" 1
"A119" "Gredos" "CAM" 2 "CAM 68" "SES 28" 1
"A119" "Gredos" "CAM" 2 "CAM 68" "SES 28" 1
"A119" "Gredos" "CAM" 2 "CAM 68" "SES 28" 1
"A119" "Gredos" "CAM" 2 "CAM 68" "SES 28" 1
"A119" "Gredos" "CAM" 2 "CAM 68" "SES 28" 1
"A119" "Gredos" "CAM" 2 "CAM 68" "SES 28" 1
"A119" "Gredos" "CAM" 2 "CAM 68" "SES 28" 1
"A119" "Gredos" "CAM" 2 "CAM 68" "SES 28" 1
"A119" "Gredos" "CAM" 2 "CAM 68" "SES 28" 1
"A12" "Bejar" "AGI" 1 "AGI 41" "AGI 43" 0
"A12" "Bejar" "AGI" 1 "AGI 41" "AGI 43" 0
"A12" "Bejar" "AGI" 1 "AGI 41" "AGI 43" 0
"A12" "Bejar" "AGI" 1 "AGI 41" "AGI 43" 0
"A12" "Bejar" "AGI" 1 "AGI 41" "AGI 43" 0
"A12" "Bejar" "AGI" 1 "AGI 41" "AGI 43" 0
"A12" "Bejar" "AGI" 1 "AGI 41" "AGI 43" 0
"A12" "Bejar" "AGI" 1 "AGI 41" "AGI 43" 0
"A12" "Bejar" "AGI" 1 "AGI 41" "AGI 43" 0
"A12" "Bejar" "AGI" 1 "AGI 41" "AGI 43" 0
"A12" "Bejar" "AGI" 1 "AGI 41" "AGI 43" 0
"A12" "Bejar" "AGI" 1 "AGI 41" "AGI 43" 0
"A12" "Bejar" "AGI" 1 "AGI 41" "AGI 43" 0
"A12" "Bejar" "AGI" 1 "AGI 41" "AGI 43" 0
"A12" "Bejar" "AGI" 1 "AGI 41" "AGI 43" 0
"A12" "Bejar" "AGI" 1 "AGI 41" "AGI 43" 0
"A12" "Bejar" "AGI" 1 "AGI 41" "AGI 43" 0
"A12" "Bejar" "AGI" 1 "AGI 41" "AGI 43" 0
"A12" "Bejar" "AGI" 1 "AGI 41" "AGI 43" 0
"A12" "Bejar" "AGI" 1 "AGI 41" "AGI 43" 1
"A12" "Bejar" "AGI" 1 "AGI 41" "AGI 43" 1
"A12" "Bejar" "AGI" 1 "AGI 41" "AGI 43" 1
"A12" "Bejar" "AGI" 1 "AGI 41" "AGI 43" 0
"A12" "Bejar" "AGI" 1 "AGI 41" "AGI 43" 0
"A120" "Gredos" "CAM" 2 "CAM 69" "SES 30" 0
"A120" "Gredos" "CAM" 2 "CAM 69" "SES 30" 0
"A120" "Gredos" "CAM" 2 "CAM 69" "SES 30" 0
"A120" "Gredos" "CAM" 2 "CAM 69" "SES 30" 0
"A120" "Gredos" "CAM" 2 "CAM 69" "SES 30" 0
"A120" "Gredos" "CAM" 2 "CAM 69" "SES 30" 0
"A120" "Gredos" "CAM" 2 "CAM 69" "SES 30" 0
"A120" "Gredos" "CAM" 2 "CAM 69" "SES 30" 0
"A120" "Gredos" "CAM" 2 "CAM 69" "SES 30" 0
"A120" "Gredos" "CAM" 2 "CAM 69" "SES 30" 0
"A120" "Gredos" "CAM" 2 "CAM 69" "SES 30" 0
"A120" "Gredos" "CAM" 2 "CAM 69" "SES 30" 1
"A120" "Gredos" "CAM" 2 "CAM 69" "SES 30" 1
"A120" "Gredos" "CAM" 2 "CAM 69" "SES 30" 1
"A120" "Gredos" "CAM" 2 "CAM 69" "SES 30" 1
"A120" "Gredos" "CAM" 2 "CAM 69" "SES 30" 1
"A120" "Gredos" "CAM" 2 "CAM 69" "SES 30" 1
"A120" "Gredos" "CAM" 2 "CAM 69" "SES 30" 1
"A120" "Gredos" "CAM" 2 "CAM 69" "SES 30" 1
"A120" "Gredos" "CAM" 2 "CAM 69" "SES 30" 1
"A120" "Gredos" "CAM" 2 "CAM 69" "SES 30" 1
"A120" "Gredos" "CAM" 2 "CAM 69" "SES 30" 1
"A120" "Gredos" "CAM" 2 "CAM 69" "SES 30" 1
"A120" "Gredos" "CAM" 2 "CAM 69" "SES 30" 0
"A121" "Gredos" "CAM" 2 "CAM 71" "SES 63" 1
"A121" "Gredos" "CAM" 2 "CAM 71" "SES 63" 1
"A121" "Gredos" "CAM" 2 "CAM 71" "SES 63" 1
"A121" "Gredos" "CAM" 2 "CAM 71" "SES 63" 1
"A121" "Gredos" "CAM" 2 "CAM 71" "SES 63" 1
"A121" "Gredos" "CAM" 2 "CAM 71" "SES 63" 1
"A121" "Gredos" "CAM" 2 "CAM 71" "SES 63" 1
"A121" "Gredos" "CAM" 2 "CAM 71" "SES 63" 1
"A121" "Gredos" "CAM" 2 "CAM 71" "SES 63" 1
"A121" "Gredos" "CAM" 2 "CAM 71" "SES 63" 1
"A121" "Gredos" "CAM" 2 "CAM 71" "SES 63" 1
"A121" "Gredos" "CAM" 2 "CAM 71" "SES 63" 0
"A121" "Gredos" "CAM" 2 "CAM 71" "SES 63" 0
"A121" "Gredos" "CAM" 2 "CAM 71" "SES 63" 0
"A121" "Gredos" "CAM" 2 "CAM 71" "SES 63" 0
"A121" "Gredos" "CAM" 2 "CAM 71" "SES 63" 0
"A121" "Gredos" "CAM" 2 "CAM 71" "SES 63" 0
"A121" "Gredos" "CAM" 2 "CAM 71" "SES 63" 0
"A121" "Gredos" "CAM" 2 "CAM 71" "SES 63" 1
"A121" "Gredos" "CAM" 2 "CAM 71" "SES 63" 0
"A121" "Gredos" "CAM" 2 "CAM 71" "SES 63" 0
"A121" "Gredos" "CAM" 2 "CAM 71" "SES 63" 0
"A121" "Gredos" "CAM" 2 "CAM 71" "SES 63" 0
"A121" "Gredos" "CAM" 2 "CAM 71" "SES 63" 0
"A122" "Gredos" "CAM" 2 "CAM 75" "SES 63" 1
"A122" "Gredos" "CAM" 2 "CAM 75" "SES 63" 1
"A122" "Gredos" "CAM" 2 "CAM 75" "SES 63" 1
"A122" "Gredos" "CAM" 2 "CAM 75" "SES 63" 1
"A122" "Gredos" "CAM" 2 "CAM 75" "SES 63" 1
"A122" "Gredos" "CAM" 2 "CAM 75" "SES 63" 1
"A122" "Gredos" "CAM" 2 "CAM 75" "SES 63" 1
"A122" "Gredos" "CAM" 2 "CAM 75" "SES 63" 1
"A122" "Gredos" "CAM" 2 "CAM 75" "SES 63" 1
"A122" "Gredos" "CAM" 2 "CAM 75" "SES 63" 1
"A122" "Gredos" "CAM" 2 "CAM 75" "SES 63" 0
"A122" "Gredos" "CAM" 2 "CAM 75" "SES 63" 0
"A122" "Gredos" "CAM" 2 "CAM 75" "SES 63" 0
"A122" "Gredos" "CAM" 2 "CAM 75" "SES 63" 0
"A122" "Gredos" "CAM" 2 "CAM 75" "SES 63" 0
"A122" "Gredos" "CAM" 2 "CAM 75" "SES 63" 0
"A122" "Gredos" "CAM" 2 "CAM 75" "SES 63" 0
"A122" "Gredos" "CAM" 2 "CAM 75" "SES 63" 0
"A122" "Gredos" "CAM" 2 "CAM 75" "SES 63" 0
"A122" "Gredos" "CAM" 2 "CAM 75" "SES 63" 0
"A122" "Gredos" "CAM" 2 "CAM 75" "SES 63" 0
"A122" "Gredos" "CAM" 2 "CAM 75" "SES 63" 0
"A122" "Gredos" "CAM" 2 "CAM 75" "SES 63" 0
"A122" "Gredos" "CAM" 2 "CAM 75" "SES 63" 0
"A123" "Gredos" "CAM" 2 "CAM 76" "SES 67" 1
"A123" "Gredos" "CAM" 2 "CAM 76" "SES 67" 1
"A123" "Gredos" "CAM" 2 "CAM 76" "SES 67" 1
"A123" "Gredos" "CAM" 2 "CAM 76" "SES 67" 1
"A123" "Gredos" "CAM" 2 "CAM 76" "SES 67" 1
"A123" "Gredos" "CAM" 2 "CAM 76" "SES 67" 1
"A123" "Gredos" "CAM" 2 "CAM 76" "SES 67" 1
"A123" "Gredos" "CAM" 2 "CAM 76" "SES 67" 1
"A123" "Gredos" "CAM" 2 "CAM 76" "SES 67" 1
"A123" "Gredos" "CAM" 2 "CAM 76" "SES 67" 1
"A123" "Gredos" "CAM" 2 "CAM 76" "SES 67" 0
"A123" "Gredos" "CAM" 2 "CAM 76" "SES 67" 0
"A123" "Gredos" "CAM" 2 "CAM 76" "SES 67" 0
"A123" "Gredos" "CAM" 2 "CAM 76" "SES 67" 1
"A123" "Gredos" "CAM" 2 "CAM 76" "SES 67" 1
"A123" "Gredos" "CAM" 2 "CAM 76" "SES 67" 1
"A123" "Gredos" "CAM" 2 "CAM 76" "SES 67" 1
"A123" "Gredos" "CAM" 2 "CAM 76" "SES 67" 1
"A123" "Gredos" "CAM" 2 "CAM 76" "SES 67" 1
"A123" "Gredos" "CAM" 2 "CAM 76" "SES 67" 1
"A123" "Gredos" "CAM" 2 "CAM 76" "SES 67" 1
"A123" "Gredos" "CAM" 2 "CAM 76" "SES 67" 1
"A123" "Gredos" "CAM" 2 "CAM 76" "SES 67" 1
"A123" "Gredos" "CAM" 2 "CAM 76" "SES 67" 1
"A124" "Gredos" "CAM" 2 "CAM 80" "SES 43" 0
"A124" "Gredos" "CAM" 2 "CAM 80" "SES 43" 0
"A124" "Gredos" "CAM" 2 "CAM 80" "SES 43" 0
"A124" "Gredos" "CAM" 2 "CAM 80" "SES 43" 0
"A124" "Gredos" "CAM" 2 "CAM 80" "SES 43" 0
"A124" "Gredos" "CAM" 2 "CAM 80" "SES 43" 0
"A124" "Gredos" "CAM" 2 "CAM 80" "SES 43" 0
"A124" "Gredos" "CAM" 2 "CAM 80" "SES 43" 0
"A124" "Gredos" "CAM" 2 "CAM 80" "SES 43" 0
"A124" "Gredos" "CAM" 2 "CAM 80" "SES 43" 0
"A124" "Gredos" "CAM" 2 "CAM 80" "SES 43" 1
"A124" "Gredos" "CAM" 2 "CAM 80" "SES 43" 1
"A124" "Gredos" "CAM" 2 "CAM 80" "SES 43" 0
"A124" "Gredos" "CAM" 2 "CAM 80" "SES 43" 0
"A124" "Gredos" "CAM" 2 "CAM 80" "SES 43" 0
"A124" "Gredos" "CAM" 2 "CAM 80" "SES 43" 0
"A124" "Gredos" "CAM" 2 "CAM 80" "SES 43" 0
"A124" "Gredos" "CAM" 2 "CAM 80" "SES 43" 0
"A124" "Gredos" "CAM" 2 "CAM 80" "SES 43" 0
"A124" "Gredos" "CAM" 2 "CAM 80" "SES 43" 0
"A124" "Gredos" "CAM" 2 "CAM 80" "SES 43" 0
"A124" "Gredos" "CAM" 2 "CAM 80" "SES 43" 0
"A124" "Gredos" "CAM" 2 "CAM 80" "SES 43" 0
"A124" "Gredos" "CAM" 2 "CAM 80" "SES 43" 0
"A125" "Gredos" "CAM" 2 "CAM 81" "SES 68" 1
"A125" "Gredos" "CAM" 2 "CAM 81" "SES 68" 0
"A125" "Gredos" "CAM" 2 "CAM 81" "SES 68" 1
"A125" "Gredos" "CAM" 2 "CAM 81" "SES 68" 1
"A125" "Gredos" "CAM" 2 "CAM 81" "SES 68" 1
"A125" "Gredos" "CAM" 2 "CAM 81" "SES 68" 1
"A125" "Gredos" "CAM" 2 "CAM 81" "SES 68" 1
"A125" "Gredos" "CAM" 2 "CAM 81" "SES 68" 1
"A125" "Gredos" "CAM" 2 "CAM 81" "SES 68" 0
"A125" "Gredos" "CAM" 2 "CAM 81" "SES 68" 0
"A125" "Gredos" "CAM" 2 "CAM 81" "SES 68" 0
"A125" "Gredos" "CAM" 2 "CAM 81" "SES 68" 0
"A125" "Gredos" "CAM" 2 "CAM 81" "SES 68" 0
"A125" "Gredos" "CAM" 2 "CAM 81" "SES 68" 0
"A125" "Gredos" "CAM" 2 "CAM 81" "SES 68" 0
"A125" "Gredos" "CAM" 2 "CAM 81" "SES 68" 0
"A125" "Gredos" "CAM" 2 "CAM 81" "SES 68" 0
"A125" "Gredos" "CAM" 2 "CAM 81" "SES 68" 0
"A125" "Gredos" "CAM" 2 "CAM 81" "SES 68" 0
"A125" "Gredos" "CAM" 2 "CAM 81" "SES 68" 0
"A125" "Gredos" "CAM" 2 "CAM 81" "SES 68" 0
"A125" "Gredos" "CAM" 2 "CAM 81" "SES 68" 0
"A125" "Gredos" "CAM" 2 "CAM 81" "SES 68" 0
"A125" "Gredos" "CAM" 2 "CAM 81" "SES 68" 0
"A126" "Gredos" "CAM" 2 "CAM 82" "SES 28" 0
"A126" "Gredos" "CAM" 2 "CAM 82" "SES 28" 0
"A126" "Gredos" "CAM" 2 "CAM 82" "SES 28" 0
"A126" "Gredos" "CAM" 2 "CAM 82" "SES 28" 0
"A126" "Gredos" "CAM" 2 "CAM 82" "SES 28" 0
"A126" "Gredos" "CAM" 2 "CAM 82" "SES 28" 0
"A126" "Gredos" "CAM" 2 "CAM 82" "SES 28" 1
"A126" "Gredos" "CAM" 2 "CAM 82" "SES 28" 1
"A126" "Gredos" "CAM" 2 "CAM 82" "SES 28" 1
"A126" "Gredos" "CAM" 2 "CAM 82" "SES 28" 0
"A126" "Gredos" "CAM" 2 "CAM 82" "SES 28" 0
"A126" "Gredos" "CAM" 2 "CAM 82" "SES 28" 1
"A126" "Gredos" "CAM" 2 "CAM 82" "SES 28" 1
"A126" "Gredos" "CAM" 2 "CAM 82" "SES 28" 1
"A126" "Gredos" "CAM" 2 "CAM 82" "SES 28" 1
"A126" "Gredos" "CAM" 2 "CAM 82" "SES 28" 1
"A126" "Gredos" "CAM" 2 "CAM 82" "SES 28" 1
"A126" "Gredos" "CAM" 2 "CAM 82" "SES 28" 1
"A126" "Gredos" "CAM" 2 "CAM 82" "SES 28" 1
"A126" "Gredos" "CAM" 2 "CAM 82" "SES 28" 1
"A126" "Gredos" "CAM" 2 "CAM 82" "SES 28" 0
"A126" "Gredos" "CAM" 2 "CAM 82" "SES 28" 0
"A126" "Gredos" "CAM" 2 "CAM 82" "SES 28" 0
"A126" "Gredos" "CAM" 2 "CAM 82" "SES 28" 0
"A127" "Gredos" "CAM" 2 "CAM 86" "SES 61" 1
"A127" "Gredos" "CAM" 2 "CAM 86" "SES 61" 1
"A127" "Gredos" "CAM" 2 "CAM 86" "SES 61" 1
"A127" "Gredos" "CAM" 2 "CAM 86" "SES 61" 1
"A127" "Gredos" "CAM" 2 "CAM 86" "SES 61" 1
"A127" "Gredos" "CAM" 2 "CAM 86" "SES 61" 1
"A127" "Gredos" "CAM" 2 "CAM 86" "SES 61" 1
"A127" "Gredos" "CAM" 2 "CAM 86" "SES 61" 1
"A127" "Gredos" "CAM" 2 "CAM 86" "SES 61" 0
"A127" "Gredos" "CAM" 2 "CAM 86" "SES 61" 0
"A127" "Gredos" "CAM" 2 "CAM 86" "SES 61" 0
"A127" "Gredos" "CAM" 2 "CAM 86" "SES 61" 0
"A127" "Gredos" "CAM" 2 "CAM 86" "SES 61" 0
"A127" "Gredos" "CAM" 2 "CAM 86" "SES 61" 1
"A127" "Gredos" "CAM" 2 "CAM 86" "SES 61" 1
"A127" "Gredos" "CAM" 2 "CAM 86" "SES 61" 1
"A127" "Gredos" "CAM" 2 "CAM 86" "SES 61" 1
"A127" "Gredos" "CAM" 2 "CAM 86" "SES 61" 1
"A127" "Gredos" "CAM" 2 "CAM 86" "SES 61" 1
"A127" "Gredos" "CAM" 2 "CAM 86" "SES 61" 1
"A127" "Gredos" "CAM" 2 "CAM 86" "SES 61" 1
"A127" "Gredos" "CAM" 2 "CAM 86" "SES 61" 1
"A127" "Gredos" "CAM" 2 "CAM 86" "SES 61" 1
"A127" "Gredos" "CAM" 2 "CAM 86" "SES 61" 1
"A128" "Gredos" "CAM" 2 "CAM 87" "SES 74" 0
"A128" "Gredos" "CAM" 2 "CAM 87" "SES 74" 0
"A128" "Gredos" "CAM" 2 "CAM 87" "SES 74" 0
"A128" "Gredos" "CAM" 2 "CAM 87" "SES 74" 1
"A128" "Gredos" "CAM" 2 "CAM 87" "SES 74" 0
"A128" "Gredos" "CAM" 2 "CAM 87" "SES 74" 0
"A128" "Gredos" "CAM" 2 "CAM 87" "SES 74" 0
"A128" "Gredos" "CAM" 2 "CAM 87" "SES 74" 0
"A128" "Gredos" "CAM" 2 "CAM 87" "SES 74" 0
"A128" "Gredos" "CAM" 2 "CAM 87" "SES 74" 1
"A128" "Gredos" "CAM" 2 "CAM 87" "SES 74" 1
"A128" "Gredos" "CAM" 2 "CAM 87" "SES 74" 0
"A128" "Gredos" "CAM" 2 "CAM 87" "SES 74" 1
"A128" "Gredos" "CAM" 2 "CAM 87" "SES 74" 1
"A128" "Gredos" "CAM" 2 "CAM 87" "SES 74" 1
"A128" "Gredos" "CAM" 2 "CAM 87" "SES 74" 1
"A128" "Gredos" "CAM" 2 "CAM 87" "SES 74" 0
"A128" "Gredos" "CAM" 2 "CAM 87" "SES 74" 1
"A128" "Gredos" "CAM" 2 "CAM 87" "SES 74" 1
"A129" "Gredos" "CAM" 2 "CAM 88" "SES 42" 0
"A129" "Gredos" "CAM" 2 "CAM 88" "SES 42" 0
"A129" "Gredos" "CAM" 2 "CAM 88" "SES 42" 0
"A129" "Gredos" "CAM" 2 "CAM 88" "SES 42" 0
"A129" "Gredos" "CAM" 2 "CAM 88" "SES 42" 0
"A129" "Gredos" "CAM" 2 "CAM 88" "SES 42" 0
"A129" "Gredos" "CAM" 2 "CAM 88" "SES 42" 0
"A129" "Gredos" "CAM" 2 "CAM 88" "SES 42" 1
"A129" "Gredos" "CAM" 2 "CAM 88" "SES 42" 0
"A129" "Gredos" "CAM" 2 "CAM 88" "SES 42" 0
"A129" "Gredos" "CAM" 2 "CAM 88" "SES 42" 0
"A129" "Gredos" "CAM" 2 "CAM 88" "SES 42" 0
"A129" "Gredos" "CAM" 2 "CAM 88" "SES 42" 1
"A129" "Gredos" "CAM" 2 "CAM 88" "SES 42" 1
"A129" "Gredos" "CAM" 2 "CAM 88" "SES 42" 1
"A129" "Gredos" "CAM" 2 "CAM 88" "SES 42" 1
"A129" "Gredos" "CAM" 2 "CAM 88" "SES 42" 1
"A129" "Gredos" "CAM" 2 "CAM 88" "SES 42" 1
"A129" "Gredos" "CAM" 2 "CAM 88" "SES 42" 0
"A129" "Gredos" "CAM" 2 "CAM 88" "SES 42" 0
"A129" "Gredos" "CAM" 2 "CAM 88" "SES 42" 0
"A129" "Gredos" "CAM" 2 "CAM 88" "SES 42" 1
"A129" "Gredos" "CAM" 2 "CAM 88" "SES 42" 1
"A129" "Gredos" "CAM" 2 "CAM 88" "SES 42" 1
"A13" "Bejar" "AGI" 4 "AGI 45" "MOR 22" 1
"A13" "Bejar" "AGI" 4 "AGI 45" "MOR 22" 1
"A13" "Bejar" "AGI" 4 "AGI 45" "MOR 22" 1
