moun	pop	blo	class	time	nail	pos	size		
gua	naj	B6	1	3	61	9	4.6		
gua	naj	B6	1	3	31	9	2.8		
gua	naj	B6	1	3	31	7	4.3		
gua	naj	B6	1	3	100	8	5.9		
gua	naj	B6	1	3	67	1	5.1		
gua	naj	B6	1	3	67	9	3.2		
gua	naj	B6	1	3	49	9	6.6		
gua	naj	B6	1	3	17	1	9.3		
gua	naj	B6	1	3	5	3	5.1		
gua	naj	B6	1	3	5	6	3.5		
gua	naj	B6	1	3	47	3	9.1		
gua	naj	B7	1	3	19	1	5.2		
gua	naj	B7	1	3	96	10	4.2		
gua	naj	B7	1	3	4	5	3.8		
gua	naj	B7	1	3	4	8	3.5		
gua	naj	B7	1	3	4	9	6.3		
gua	naj	B7	1	3	4	10	4.7		
gua	naj	B7	1	3	21	5	3.1		
gua	naj	B7	1	3	61	1	1.8		
gua	naj	B7	1	3	61	7	2.3		
gua	naj	B7	1	3	2	8	3.7		
gua	naj	B7	1	2	41	1	4.9		
gua	naj	B7	1	3	87	6	2.5		
gua	naj	B7	1	3	87	2	3.7		
gua	naj	B7	1	3	75	2	3.8		
gua	naj	B7	1	3	83	8	4.4		
gua	naj	B7	1	3	16	2	3.8		
gua	naj	B7	1	3	7	2	5.1		
gua	naj	B7	1	3	10	8	5.7		
gua	naj	B7	1	3	86	5	2.8		
gua	naj	B7	1	3	35	1	5.3		
gua	naj	B7	1	3	35	2	4.5		
gua	naj	B7	1	3	35	7	5.3		
gua	naj	B7	1	3	35	10	4.1		
gua	naj	B7	1	3	18	10	4.9		
gua	naj	B7	1	2	5	7	4.1		
gua	naj	B7	1	3	28	6	9.4		
gua	naj	B7	1	3	39	4	6.9		
gua	naj	B7	1	3	39	9	8.1		
gua	naj	B7	1	3	39	10	5.6		
gua	naj	B7	1	3	48	8	3.5		
gua	naj	B7	1	3	34	2	5.1		
gua	naj	B7	1	3	34	3	7.3		
gua	naj	B7	1	3	24	6	3.1		
gua	naj	B7	1	3	24	7	6.1		
gua	naj	B7	1	3	98	7	5.8		
gua	naj	B7	1	3	98	8	4.3		
gua	naj	B7	1	3	5	5	5.1		
gua	naj	B7	1	3	90	6	5.1		
gua	naj	B7	1	3	12	2	6.2		
gua	naj	B7	1	3	12	10	6.7		
gua	naj	B7	1	3	95	8	6.5		
gua	naj	B7	1	3	15	3	2.5		
gua	naj	B7	1	3	52	2	5.3		
gua	naj	B7	1	3	52	3	4.8		
gua	naj	B7	1	3	88	4	6.3		
gua	naj	B7	1	3	38	2	2.4		
gua	naj	B7	1	3	38	7	5.3		
gua	naj	B7	1	3	11	10	5		
gua	naj	B7	1	3	1	1	3.1		
gua	naj	B7	1	3	92	1	5.6		
gua	naj	B7	1	3	100	2	9.2		
gua	naj	B7	1	3	100	7	5.2		
gua	naj	B7	1	3	99	2	4.3		
gua	naj	B7	1	3	80	2	7.2		
gua	naj	B7	1	3	17	1	6.3		
gua	naj	B7	1	3	17	7	4.6		
gua	naj	B7	1	3	84	5	7.1		
gua	naj	B7	1	3	84	10	7.2		
gua	naj	B7	1	3	30	1	7.6		
gua	naj	B7	1	3	30	6	6.7		
gua	mor	B1	1	4	83	5	3.8		
gua	mor	B1	1	4	83	8	4.8		
gua	mor	B1	1	4	83	9	3.6		
gua	mor	B1	1	4	5	8	2.1		
gua	mor	B1	1	4	13	2	6.8		
gua	mor	B1	1	4	1	2	2.9		
gua	mor	B1	1	4	2	4	4.9		
gua	mor	B1	1	4	2	5	2.8		
gua	mor	B1	1	4	7	3	6.3		
gua	mor	B1	1	4	7	4	5.3		
gua	mor	B1	1	4	33	6	5.1		
gua	mor	B1	1	4	30	3	8.8		
gua	mor	B1	1	4	30	4	3.9		
gua	mor	B1	1	4	22	7	3.5		
gua	mor	B1	1	4	22	8	6.3		
gua	mor	B1	1	4	9	6	9.6		
gua	mor	B1	1	4	9	7	6.8		
gua	mor	B1	1	4	9	8	5.1		
gua	mor	B1	1	4	23	2	7.2		
gua	mor	B1	1	4	43	7	6.5		
gua	mor	B1	1	4	64	1	8.5		
gua	mor	B1	1	4	64	3	7.8		
gua	mor	B1	1	4	64	7	8.6		
gua	mor	B1	1	4	37	3	4		
gua	mor	B1	1	4	37	4	8		
gua	mor	B1	1	4	94	4	7.3		
gua	mor	B1	1	4	20	7	8.4		
gua	mor	B1	1	4	20	8	8.8		
gua	mor	B1	1	4	20	9	7.3		
gua	mor	B1	1	4	38	8	5.5		
gua	mor	B1	1	4	92	7	9.7		
gua	mor	B1	1	4	92	9	10.1		
gua	mor	B1	1	4	97	7	4.6		
gua	mor	B1	1	4	97	8	6.1		
gua	mor	B1	1	4	70	4	4.9		
gua	mor	B1	1	4	69	3	9		
gua	mor	B1	1	4	69	6	7.6		
gua	mor	B1	1	4	87	1	8.1		
gua	mor	B1	1	4	52	9	5.8		
gua	mor	B1	1	4	80	3	5.9		
gua	mor	B1	1	4	6	5	6.3		
gua	mor	B1	1	4	6	6	10.6		
gua	mor	B1	1	4	6	7	7.9		
gua	mor	B1	1	4	6	10	8.9		
gua	mor	B1	1	4	100	2	8.1		
gua	mor	B1	1	4	100	3	7.6		
gua	mor	B1	1	4	100	6	5.2		
gua	mor	B1	1	4	88	3	5.3		
gua	mor	B1	1	4	88	5	6.4		
gua	mor	B1	1	4	96	2	7.2		
gua	mor	B1	1	4	27	9	4.1		
gua	mor	B1	1	4	53	4	4.6		
gua	mor	B1	1	4	53	5	4.3		
gua	mor	B1	1	4	63	1	5.6		
gua	mor	B1	1	4	18	4	6.3		
gua	mor	B1	1	4	45	5	11.9		
gua	mor	B1	1	4	51	7	10.7		
gua	mor	B1	1	4	51	9	12.8		
gua	mor	B1	1	4	50	5	9.3		
gua	mor	B1	1	4	50	8	8.8		
gua	mor	B1	1	4	50	9	9.9		
gua	mor	B1	1	4	50	10	7.8		
gua	mor	B1	1	4	46	4	8.8		
gua	mor	B1	1	4	46	5	9.1		
gua	mor	B1	1	4	46	9	8.6		
gua	mor	B1	1	4	41	5	12.3		
gua	mor	B1	1	4	41	8	13.8		
gua	mor	B1	1	4	41	9	8.4		
gua	mor	B1	1	4	41	10	13.8		
gua	mor	B1	1	4	72	8	7.8		
gua	mor	B1	1	4	72	9	11.2		
gua	mor	B1	1	4	76	4	6.4		
gua	mor	B1	1	4	76	8	6.2		
gua	mor	B1	1	4	76	10	7.5		
gua	mor	B1	1	4	59	8	6.3		
gua	mor	B1	1	4	91	10	5.2		
gua	mor	B1	1	4	84	2	6.9		
gua	mor	B1	1	4	84	10	8.7		
gua	mor	B1	1	4	89	7	7.7		
gua	mor	B2	1	4	22	8	9		
gua	mor	B2	1	4	24	3	7.8		
gua	mor	B2	1	4	100	3	8.7		
gua	mor	B2	1	4	100	7	5.7		
gua	mor	B2	1	4	3	9	3		
gua	mor	B2	1	4	79	2	9.4		
gua	mor	B2	1	4	79	10	16.7		
gua	mor	B2	1	4	74	1	10		
gua	mor	B2	1	4	74	3	8.8		
gua	mor	B2	1	4	74	4	8.5		
gua	mor	B2	1	4	74	8	10		
gua	mor	B2	1	4	30	7	6.7		
gua	mor	B2	1	4	56	7	9.2		
gua	mor	B2	1	4	94	4	6.4		
gua	mor	B2	1	4	67	7	11.2		
gua	mor	B2	1	4	67	8	10.6		
gua	mor	B2	1	4	67	9	8		
gua	mor	B2	1	4	15	7	14.2		
gua	mor	B2	1	4	15	10	11.1		
gua	mor	B2	1	4	4	1	19.5		
gua	mor	B2	1	4	4	4	9.4		
gua	mor	B2	1	4	4	6	14		
gua	mor	B2	1	4	4	7	7.2		
gua	mor	B2	1	4	4	10	10.3		
gua	mor	B2	1	4	48	5	7.8		
gua	mor	B2	1	4	28	3	7		
gua	mor	B2	1	4	28	4	7.3		
gua	mor	B2	1	4	28	10	11		
gua	mor	B2	1	4	97	1	5.4		
gua	mor	B2	1	4	97	7	7.2		
gua	mor	B2	1	4	97	10	6.7		
gua	mor	B2	1	4	10	2	5.3		
gua	mor	B2	1	4	10	4	8.8		
gua	mor	B2	1	4	10	6	5.2		
gua	mor	B2	1	4	12	7	11.2		
gua	mor	B2	1	4	12	9	9.8		
gua	mor	B2	1	4	12	10	12.6		
gua	mor	B2	1	4	36	2	9.5		
gua	mor	B2	1	4	36	8	8.4		
gua	mor	B2	1	4	36	10	9.6		
gua	mor	B2	1	4	32	1	11		
gua	mor	B2	1	4	32	2	13.3		
gua	mor	B2	1	4	32	3	13.8		
gua	mor	B2	1	4	32	8	17.3		
gua	mor	B2	1	4	32	9	13.8		
gua	mor	B2	1	4	53	6	7.2		
gua	mor	B2	1	4	9	6	9.7		
gua	mor	B2	1	4	34	1	7.6		
gua	mor	B2	1	4	34	2	5.9		
gua	mor	B2	1	4	34	3	8		
gua	mor	B2	1	4	34	5	12.1		
gua	mor	B2	1	4	34	7	6.7		
gua	mor	B2	1	4	34	8	7.5		
gua	mor	B2	1	4	44	3	15.1		
gua	mor	B2	1	4	44	8	11.9		
gua	mor	B2	1	4	18	9	7.6		
gua	mor	B2	1	4	54	1	13.1		
gua	mor	B2	1	4	54	3	9.7		
gua	mor	B2	1	4	54	4	12.7		
gua	mor	B2	1	4	54	8	9.5		
gua	mor	B2	1	4	49	3	11.5		
gua	mor	B2	1	4	49	8	13.6		
gua	mor	B2	1	4	11	8	8		
gua	mor	B2	1	4	42	5	7.3		
gua	mor	B2	1	4	73	7	11.3		
gua	mor	B2	1	4	83	3	8.9		
gua	mor	B2	1	4	83	4	5.6		
gua	mor	B2	1	4	83	9	5.4		
gua	mor	B2	1	4	88	3	5.7		
gua	mor	B2	1	4	57	2	8.1		
gua	mor	B2	1	4	45	5	3.4		
gua	mor	B2	1	4	90	6	4.6		
gua	mor	B2	1	4	90	10	7.8		
gua	mor	B2	1	4	84	4	12		
gua	mor	B2	1	4	1	3	9.3		
gua	mor	B2	1	4	1	5	8.6		
gua	mor	B2	1	4	85	9	5.4		
gua	mor	B2	1	4	72	3	5.1		
gua	mor	B2	1	4	72	8	8.2		
gua	mor	B2	1	4	78	4	8.6		
gua	mor	B2	1	4	77	10	9.7		
gua	mor	B2	1	4	76	2	9.1		
gua	mor	B2	1	4	25	3	8		
gua	mor	B2	1	4	25	9	11.2		
gua	mor	B2	1	4	87	9	9.3		
gua	mor	B2	1	4	92	1	7.5		
gua	mor	B2	1	4	92	2	9.4		
gua	mor	B2	1	4	92	4	6.7		
gua	mor	B2	1	4	92	7	8.1		
gua	mor	B2	1	4	92	8	10.2		
gua	mor	B2	1	4	92	9	5.3		
gua	mor	B2	1	4	26	8	9.1		
gua	mor	B4	1	4	19	4	6.2		
gua	mor	B4	1	4	37	8	5.4		
gua	mor	B4	1	4	25	10	6.5		
gua	mor	B4	1	4	74	8	4.7		
gua	mor	B4	1	4	68	4	6.3		
gua	mor	B4	1	4	68	6	5.8		
gua	mor	B4	1	4	68	8	6.2		
gua	mor	B4	1	4	54	6	5.1		
gua	mor	B4	1	4	8	1	4.6		
gua	mor	B4	1	4	1	2	5.4		
gua	mor	B4	1	4	1	8	6.2		
gua	mor	B4	1	4	99	6	4		
gua	mor	B4	1	4	99	9	5.3		
gua	mor	B4	1	4	42	2	9.6		
gua	mor	B4	1	4	42	8	10.9		
gua	mor	B4	1	4	17	6	9.8		
gua	mor	B4	1	4	96	2	9.4		
gua	mor	B4	1	4	98	6	10.2		
gua	mor	B4	1	4	98	9	2.6		
gua	mor	B4	1	4	90	4	5.2		
gua	mor	B4	1	4	86	2	9		
gua	mor	B4	1	4	86	8	6.5		
gua	mor	B4	1	4	86	9	5.4		
gua	mor	B4	1	4	70	6	8.3		
gua	mor	B4	1	4	23	7	5.1		
gua	mor	B4	1	4	23	8	6.9		
gua	mor	B4	1	4	82	5	2.6		
gua	mor	B4	1	4	11	7	7.4		
gua	mor	B4	1	4	16	9	5.5		
gua	mor	B4	1	4	41	2	6.2		
gua	mor	B4	1	4	41	7	4.5		
gua	mor	B4	1	4	71	3	12.1		
gua	mor	B4	1	4	71	5	7.2		
gua	mor	B4	1	4	62	4	5.9		
gua	mor	B4	1	4	72	2	4.5		
				4	75	8	1.8		
gua	naj	B5	1	4	5	10	4.1		
gua	naj	B5	1	4	75	5	1.8		
gua	naj	B5	1	4	35	9	3.3		
gua	naj	B5	1	4	34	8	3.1		
gua	naj	B5	1	4	62	8	4		
gua	naj	B5	1	4	10	1	3.4		
gua	naj	B5	1	4	100	3	3		
gua	naj	B5	1	4	45	5	3.6		
gua	naj	B5	1	4	45	10	3.2		
gua	naj	B5	1	4	65	3	3.9		
gua	naj	B6	1	4	21	10	8.9		
gua	naj	B6	1	4	96	2	7.1		
gua	naj	B6	1	4	96	7	3.8		
gua	naj	B6	1	4	96	10	4.4		
gua	naj	B6	1	4	26	1	5.6		
gua	naj	B6	1	4	26	2	7.6		
gua	naj	B6	1	4	26	5	6.6		
gua	naj	B6	1	4	26	7	8.2		
gua	naj	B6	1	4	29	7	7		
gua	naj	B6	1	4	29	8	3.8		
gua	naj	B6	1	4	94	2	9.1		
gua	naj	B6	1	4	17	1	6.1		
gua	naj	B6	1	4	47	3	4.1		
gua	naj	B7	1	4	4	5	4.2		
gua	naj	B7	1	4	4	9	6.1		
gua	naj	B7	1	4	16	2	4.1		
gua	naj	B7	1	4	7	2	2.9		
gua	naj	B7	1	4	86	5	1		
gua	naj	B7	1	4	35	1	3.9		
gua	naj	B7	1	4	35	2	3.9		
gua	naj	B7	1	4	35	10	10		
gua	naj	B7	1	4	5	7	4.6		
gua	naj	B7	1	4	28	6	8.2		
gua	naj	B7	1	4	39	4	6.1		
gua	naj	B7	1	4	39	9	6		
gua	naj	B7	1	4	39	10	3.3		
gua	naj	B7	1	4	48	8	1.8		
gua	naj	B7	1	4	34	3	7.9		
gua	naj	B7	1	4	24	7	4.8		
gua	naj	B7	1	4	98	7	6.5		
gua	naj	B7	1	4	98	8	2.3		
gua	naj	B7	1	4	90	6	3.9		
gua	naj	B7	1	4	12	2	4.4		
gua	naj	B7	1	4	52	2	4.5		
gua	naj	B7	1	4	52	3	1.8		
gua	naj	B7	1	4	88	4	6.7		
gua	naj	B7	1	4	100	2	10.2		
gua	naj	B7	1	4	17	1	2.7		
gua	naj	B7	1	4	17	7	2.2		
bej	rui	B10	1	4	87	4	5.1		
bej	rui	B10	1	4	43	2	2.6		
bej	rui	B10	1	4	51	3	5.4		
bej	rui	B10	1	4	31	2	4.3		
bej	rui	B10	1	4	73	8	4.3		
gre	cam	B18	1	4	23	10	10.2		
gre	cam	B18	1	4	38	7	10.5		
gre	cam	B18	1	4	38	8	7.1		
gre	cam	B18	1	4	34	7	6.9		
gre	ses	B19	1	4	46	7	24.5		
gre	ses	B19	1	4	47	10	22.2		
gre	ses	B19	1	4	60	8	19.6		
gre	ses	B19	1	4	56	3	21.4		
gre	ses	B19	1	4	51	9	21.3		
gre	ses	B19	1	4	59	8	35.7		
